100
-99,21,24, 1,23, 6,11, 9, 8,18,10,23,11, 9,13,23,25,24,20,21,21, 8,22,13,17, 4,28,25,19, 3,26,22, 7,21,23,14,11, 5,22,18,22,15,24, 4, 7, 9,11, 3,16, 2,24,20,22,17, 4,22, 4,16,18,22, 2,16,16, 9, 8,22, 6,18,26,11,20, 3,25,27,18,16,19,28,18, 6,14,13,10, 7,14,13,12, 1,28, 1, 7, 2,28, 6,22, 8,27,11, 9,-99,
-99,24,21,12,10, 1,23,27,16,13,27,18, 3,24,14,12,14,11, 8,25,12, 8,25,18,21, 9, 7,14,28, 5, 8, 8,12,28, 4,21,12,26, 3,12,22, 1, 1,24, 8,14,19,21,25,27,17,20, 6,26,21,10, 6,27, 7, 5, 3,14,24,26,13,11, 2, 8, 8, 4,19,14,17,19, 9,24,17,28,17,25,10, 5,16,15,14, 8,24,19, 6,14, 7,20,27, 3, 1,23,25, 2, 2,-99,
-99, 5, 5,21, 2,21,23,10,17,11,21,30, 7, 2,21,22,28, 7,13, 7, 9, 2,20,28,30,18,14, 5,24,10, 6,26,26,11, 2,27,15,24,21, 3, 7,13,19,25,27,12,19,10, 2,15, 1,22,17, 4,21,21, 6, 6,10, 1,16,15,26,13, 9,27,24,24,23,16,10,13,12, 1, 9,22,12,11, 4,25,26, 4,18,26,19,11, 2,24,16,11,25,15,10,22,12, 2, 5, 7,25,-99,
-99,11,22,19, 7, 5,19,15,27,14,10,14,10,19, 1,27,16,19,21, 1,15, 9,24,11, 7, 5,16,18, 6, 4,30,15,14,17, 5,20, 6, 7,19,16,20,28, 1, 1, 2, 1,11,17, 3, 4, 1,17,24,24,11, 2,12,27,20, 2, 2,15,16,28,16, 4, 3, 5,22,21,20,13, 4,20,13, 5, 4,23, 5, 6,10, 6, 7, 5, 1,17, 7,13,27,26,26,13,24,13,12,23,28,14,27,-99,
-99,21,19,18,17,22,21,13,11,24,19,15,14, 1,20,20, 5, 5,20,11, 1,19,20,26, 3,28,22,26, 6, 5,23, 5, 9,13, 6,25, 7,27, 9, 1, 6,11,15,19,11,19,22,16,23,14,10, 7, 4,14,16,18,25,21,27, 2,25,21,18,17, 6,24,13,24, 6, 5,24,11,27,10,14,10,28, 7, 9, 6,20, 2,24, 7,15,11, 8,11, 3, 6,25,11,27,14,27, 4, 9,23,11,-99,
-99,14,11, 6, 9,10,27,22,19,11,28,11,16, 4,12,24,10,11,18, 2, 5,21, 7, 1,15, 5,27,14,20,19,20, 2, 5, 3, 7,25,12,18,18,14,28, 1, 8,27, 4,19,22,26,13,12,27,18,16, 5, 2, 2,22,28,27,13,19,19,15, 7,21, 5,15,16,22,16,13,21,16, 4, 4, 4, 6,25,13,19,20,11,20, 7,27, 5,21, 4,17,19,17,19,21,15,25,25, 3,23,24,-99,
-99, 9,10,20, 1,25,23, 4,12, 1,13,24,19, 4,18,22,23, 1,26,15, 4,14,17, 4, 4,22, 2,12,18, 5, 6,14,13,27, 5,25,24,12,13,19,12, 9,15,14,24,16, 7,18,16,16,16, 4, 2,17,19,17,10,21,13,27, 9, 2,24, 5, 1,13, 1, 8,24,25,26, 7, 5,12, 4, 1,12,10, 2,27, 9,18,14,22,18, 5,11,27,25, 7, 9, 5, 8,17, 9, 8, 1,21,15,-99,
-99, 8, 2,13,26,18, 8, 1,18,19,22, 4, 2, 2,21,15,24,22,19,18,20,27,24,12,15, 3,28, 7,23,12,12, 9, 3,13, 5,28, 2,25,12, 4,15,17, 7,28, 3,11,27,10, 4, 1,27, 7,28, 6,18,26, 8, 2, 5, 2,13,16,23,28,12,27,27,13,23,23,28,22,11, 6, 5,25,16, 3, 6, 3, 4, 4, 9, 3, 9,27,28, 1,28,16,14,24, 3,20,23,26, 3, 6,11,-99,
-99,25,12,10,30, 6,28, 7, 3,27, 9, 8, 2,24,24,10,26,16,20,10,16, 3,25,14,27,12, 5, 5, 9, 7,22, 3,16, 5,25, 1,11, 8, 7,25, 6,28, 4,19, 7,27,13,17,27, 4,26,14, 7, 6,11,17, 1,16, 5,22, 6,27, 8,21, 3,16, 6,25,23,24,21, 1, 7,25, 3,14, 7,15, 2, 5,19,11, 3, 9,16,13, 9, 1,30,13, 6, 2,11,13, 6,14, 1,11,22,-99,
-99,23, 7,15, 7,13,23,10,26,13,24,27,18,30, 9, 4,18, 9,28,26,21,24,11,26,25,21,10, 2,18,10,13,12,17, 3,26, 7,15,20,16,25, 4,24,23, 5, 5,16,20,23, 8, 4,20,28,27,14,25, 7, 7,18,20, 8,12,16,19,12,18,28,18, 5, 3,18, 1,19,13, 7, 7, 1, 6,27,23,13,14,27,24,12,12,20, 2, 2,22,21,10, 5, 9,12,16,26,12,17,14,-99,
-99,14, 6,26, 4, 2, 5,11, 3,10,21, 9, 7, 6, 7, 2, 1, 3, 6,14,16,27, 6,25,15,26, 9,14,24, 4, 2,21, 1, 8,19, 5, 9, 7,27,23,28, 3, 4, 6,20,10,20, 4,24,25,17,12, 7,22,20,21,20,12,18,27,15,19, 3,16,30,21, 4, 3,27,14,25,11,16,28,16,19,22, 7,22, 1,15,10,12,21,15, 4,25,18,15,14,28,14,17, 3, 1,10, 7,16,24,-99,
-99, 6, 1, 5,28,28, 4,15,18, 9, 6,23,22, 4,16, 5,25,14,20, 5,16,19, 3,15,16, 3, 1,16,24, 8,15,20,25,15,24,24,26,11,22,27, 4,27,21,25,15,20,13,23, 5, 5,27,20, 7, 1,19,22,15,19,21,11,26, 7, 2,22, 5, 9, 1, 2,19,23,12,22, 5,16,18,19, 7,15,13,11, 3,12,15, 9,24, 5,14,23,23,18, 5,21,24, 6,26,12,14,27,25,-99,
-99,16,21, 8,22, 9,23,23,28, 1, 9,24,23,11, 7, 9, 3,15,13,16, 9,20, 5,25,24,12,14,21, 7,11, 3, 3,26, 7,10,19,16,16,14,27,28,22,22,23,17,13,15,19,27,12,19,19, 3, 7,15,26,19,28, 2, 9,10, 5,12,19,23, 5,10,10,21, 7, 8, 4,12, 2,26,28,14,25,19,24, 8, 9,26,22,27,12, 3, 1,23, 4,10,16,20,21,18,15, 9,27, 8,-99,
-99, 1,17,16, 5, 1, 1,14,28,14,22, 2,21, 1,22,18, 6,21,13, 8,21, 7,24, 2, 6,15, 6,23,13,15, 6,21,27,22,20,15,22, 4, 1, 6, 1, 6, 7,21, 7, 1,10,24,21,22, 4,13,12,11,27, 1, 9, 4,23,22,18,12,26,17, 6, 1,15,11, 4,27,16, 4, 5, 7,24,23, 7,17,18,27,22, 5,23,17,15,30,17,24, 9,23,17,26, 7,26,26,24,26,13,18,-99,
-99,13,11,18,16,15,24,23, 9,14,11,11,24, 4,15,18, 4, 2,23,20,25, 3,26,25,30, 4, 6,22,11,15, 6,13,27,28,14,14,27, 9, 8,19, 6, 2, 1, 1,17,28,18,20, 1,24,23, 9,10,20,17,22, 8, 6,15, 2,20, 4,14,18,15,27,15,25,19, 6,16,24,30,28,24, 7,27,26,10,11, 5, 4, 3,15, 7, 3,20,14, 8,18,16,27,21,13,28,19,24,14,16,-99,
-99,14,19, 3,22, 9,14, 1,27,25,10, 8, 7,15,23,22,13, 2,24, 4,15, 4,21,14,14,25,27,14,15,22,27, 2,19, 2,16,12,22,14,25,21,10, 6,12,16, 4, 7,21,16, 8,17,19, 6, 4,11,20,17,19, 2,14, 6, 7,25,19, 9,26,19, 5, 3, 4, 1,23,25, 6,19,24,22,25,17, 9, 4, 5,28,21,20,22,24, 8,25,25,22, 2,15, 2, 4,24,11, 6,28,13,-99,
-99, 9,12,20, 5, 1,10, 1,22, 6, 1, 3,21, 5,14,25,24,19,21,15,15, 1,20,28,16,21, 4,11, 3, 9,22,28, 2,17,19,18,17,28, 2,11,17, 2,25,21,18,22,17,25,12, 9,24,11,10,27,10, 9,20,25, 3, 6,18,24, 5, 3,24, 7,20,12,18, 6,22, 6,19, 2,10,21,23,27,17, 7,19,24, 1,12,23,10,20,14,19, 6, 3, 8,13,20,10, 8,26,13,20,-99,
-99,16, 2,25,30,21,27,15,25,21,25,13,11,15, 9,11,11, 3, 5,14,30,23,20,14,14, 4, 5,23,12,15,19, 3, 2, 5,11,18,25, 9, 4,21,14,28,17, 8,27, 9, 3,21,23, 7, 6, 6,13,25,20,26,13, 8, 4,24,22, 6,10, 7,10,20,25,18,13,12,22,26,24,11,17,22, 3,19,26,26, 9, 3,15,21,12, 6, 2,24,14, 5, 3,19,11,12,26, 4, 3, 6,22,-99,
-99,27,17,15, 8,30, 9,25,17,24,27,14,21, 8,17,19,12,12,25,14, 7,22,18, 9,12,12, 4,21,28,18,26,21,17,27,19,24,22,12,20,11, 7, 3,24,11,10,24, 1,21,19,25, 6,25, 2, 8,17,14, 3,20,18, 2,10,28, 6,26,26,25, 5,19, 8,25,13,26,30,21, 8,20,16, 8,12,19, 5,30,15,18,21,16, 3,23, 7, 5, 9,16, 4,26,25, 1, 6, 2, 3,-99,
-99,25,10,16,22,20, 8, 1,11, 7, 9, 6,25,25,19,24,14,11,11, 1,18, 1, 5,26,17, 8, 7,13,20,13,26, 6, 9, 7,21, 3,26,12, 3,20, 3,23,10,11,19,28, 6,17,11,28,17,28, 1, 5, 9,30,24,15,25,15,27,23, 4,20, 1, 9,22,11,20, 8,14, 6, 3,23,17, 5,23,22,21, 5, 6,30,16, 6,25, 8, 6,20,22, 2,18, 5,24,22, 8, 9, 2, 1, 3,-99,
-99, 5,20,16,11,22,23,27,27,17, 4, 3, 5, 9,24, 4,26,20,11, 3,12,16,17, 1, 4,24,22,11, 4, 7,23,18,12,15,18,22,20,12, 4, 2,12, 7, 5,28,28,28, 3,25, 3,13,12,14,12,28,27,16,23, 4,26,11,11, 5,12, 6,19, 1,11,10,24,14,12, 7, 4,28,18,15,11,20,12,13,16, 7,27,28, 6, 9,15,12,12,30, 6, 6,28,18,11, 2, 2,21,24,-99,
-99,26,18,19,16,22,18, 6,20,28, 9, 3,12,25, 9,22,24,26,30,22,22,26, 1,27, 3,13,16,14,14, 2,18,21,27, 8,11,26,13,12,15, 4,11,24,19, 7,20,11,12,27, 9,26, 4, 2,23, 4,12,25,28,28,10,26,13,12,18,11,19, 1,20,15,12, 7, 2, 7, 2,20,25, 5, 3, 8, 3,23, 5,18, 8,27, 5, 3, 8, 5, 2, 1, 2,14,12,19, 8,14, 3,28,28,-99,
-99,27,18, 2, 5,19, 5, 1, 7,19, 8,21,25,25,10,16,23,14,19, 2, 2, 4, 3,15, 2,26,18, 9,12,20,20,23,18,21,24, 6,23,13, 6, 1, 3,26,21,12,22, 2,27,28,28,17,14,13, 5,28,28, 6,25,17,26, 8,30, 2, 3,22,22,10,27,17,22,17,17, 9,14,22, 4, 7, 7, 2, 6, 6, 3,19, 3, 7, 2, 2,24,27, 2,21, 6, 5,22,20,26,28, 2, 9,16,-99,
-99, 7,25,16,27,10, 9, 2,16,16,16, 5, 5,18, 8, 7, 8, 9, 8, 3, 7,21, 7,25,26, 1,28,23,12, 1,15,27,20,11,14,18,20, 7, 4,19,22,19, 8,10,20,15,17,11, 7, 8,25,26, 1,30, 6,26,15, 5, 4,26,18,19,24, 9,13,22,10,30,12,13,23,17,15, 2,26, 6,28,14,28, 7,22,24,16, 6,27,21,30,13,25, 2,23,14, 4, 2, 6,17, 7,16,21,-99,
-99,18,12,27, 6,27,13, 4,16,12, 1,16, 2, 6,11, 1,11,21,21, 9,18, 2,11,12,27,14,13, 5, 2, 4,20, 6,21,15, 5,27,13, 1,14,13,24,26,28,26, 4,22,26,26,27, 3, 7,16, 4,17,11, 2,14, 7,18,28,10, 9, 5,15, 8,21,13, 4,21,10,16, 1, 7,27,26,22, 5, 7,20, 3,21,10, 2, 8,10,24,10,23,14,27,22,24,20,11,10,11, 3, 6,14,-99,
-99, 8,27, 2, 8,17,12,17,11,16, 7,14,18,28,23, 3,19,16,26,12,10,12,30,16,19,14,26,12, 8,12, 1,21, 3,27,22,10,15,18,10, 9, 5, 1, 6, 7,12,12, 9, 2,27,19,14, 9,14,30, 8, 4, 5,30,27,12,16,27, 4, 3,25,10,12,23,27, 6,16, 3, 6,21, 9,17, 5, 2, 2,15,20,15,23, 5,22,14,20,10,18,18,21,18,28,25,20, 8,18,15, 2,-99,
-99,16, 4, 1, 2,21, 6,23,21,10, 8,23, 8,27, 9,15,15,15,28,18,24,18,19, 1,19,18,30,22,25,26,20,10,25,24,11,10,16,28, 4, 9, 9,11, 3,16,21,23,14,19,21,14, 8, 1,15,26, 1, 5,15, 9,10,30,18, 1, 5,14,24,27,23,24,26,11, 4,18,21,18,17,26,24, 3,16, 1,30,24, 1, 2,21,13,18,20, 5,27,14,22,27, 2, 7, 7,12,13, 2,-99,
-99, 9,23, 5,10,16, 6,27,25, 1,13,12,13,12, 7,13,25,12, 9,14, 3,13,12,28,18,22,14, 8,28,25,21,13,18,15,17,27,14, 6, 9,10,19, 5,22, 3,16,12,28,12,23,20,25, 9, 5,20,21, 6,26, 6,14, 9, 2, 6,22,30, 4,22, 2,18,28,22,11, 2,27, 4, 4,14,28,15,30,22, 7,18,15,23,10, 7,28,19,12,13,27,25, 2, 4,28, 6,26,13, 7,-99,
-99, 9, 6,17,10,16, 5,25, 2, 4,12,23, 9, 2,12,23,24, 5, 1,23,23,24,20, 6, 5, 5, 9,16,10,18,28,16,26,17,17,19, 5,21,28,18, 8,11,12,16,12,23,11,19,12,23,13, 6, 3,16,23, 7,21,16,22,14, 5,21,14,15,21, 2, 5,25, 6,16,14,13,26, 9,28,21,16,22,23,27, 1, 8, 4, 3, 7,11, 9,11,26,14,25, 2,18,10,28,10,23,17, 7,-99,
-99,28, 4, 4,24,14,25, 7, 6,12, 1, 1,10,13,20,25,15,10, 7, 7,21, 4,20, 1,18,21,22,17, 2,16, 5,20,27, 9, 8, 6,22, 4,12,11,15,24,23, 8, 8,26, 4,22,20,23,12,24,10, 3,24,27, 7,17,28, 9,16,16,30,26, 8,19, 3,13,22,26, 8,20,22, 2,27,13,12,15,19, 3, 9, 2,10,18,17, 5, 1,23, 5,28,15,20,15,27,17, 7,17, 3,19,-99,
-99,23,28,26,26, 5,12,25,18,23,23, 8, 9, 3,21,18, 4, 9, 6, 4,16,10,15, 2, 1,14,28, 1,20, 1,15,10,23,26, 8,20, 3,19,28, 4,25,30,23, 5,24,15, 6,28, 8,11,15,23,20, 2,24, 4,30, 8,16, 6, 8, 2,15, 2,30,22, 5,13,12, 5,28, 8,26,22,24, 6,21,13,17,12,23, 3, 6,26, 4,13,13,18, 4,28,23,11,13,22,24,24,15, 1, 8,-99,
-99,11,17, 8, 2,26,13,10,15,17,22, 3,28, 1, 6,17,26,21, 2,23,23, 5,22,17,28, 7,10,23, 2, 9, 7,21, 3,23,12, 4, 5,25,13,30,25,19,22,25,19,11,13,16,15,26,22, 9, 3,16,10,14, 6, 3, 8, 7,23,15,11,25,21,23, 1, 9, 3,25,28,27,15, 5,23, 5,27,20, 5,25,17,26, 6,19,25,30, 4, 2, 1,24,20, 8,22, 3, 4,26,25,16, 7,-99,
-99,27,13,18, 9,11,22, 4,16, 4, 7, 4,28,23, 1,17,26,10,15, 1,11,28, 8, 3, 7, 1, 5,22,30,13,10,17,11,22, 6, 3, 4,11,18, 3,26,24, 6,25,19,19,14,16,28,12,28,22,23, 8,24, 1,20,12,23,14,24, 4, 2,18, 9,19,21,24,13,10,27,10, 6,16,19,30,18,16,23,17,27,22,11,22,13,18, 6,17, 2,12, 2,25,27,16,15, 7, 6,19,15,-99,
-99, 3,28,13,24,17,12,14,24, 2,13,18, 2,12,24,24,17, 8,14, 6,24,27,18,26,23,16,13,21, 7, 2,11,21,16,23,17,12,11,28, 9,19,13,22, 8,15,17,15,22, 5,23,19,10, 2,17,11,11,12,27,23,16, 5, 9,11, 9, 8, 5,25,19,27,24,12,17,21, 5, 9, 7, 5,23,28,21, 1,19,14,15,19,25,25,14, 7, 4, 2,11,24,12,19, 3,28,27,22,26,-99,
-99,22,30,27,14, 5,19, 4, 9,13,16, 1,26,18,14,12, 8,22,20,22,28,23, 7,22,18, 2,12,21, 1,22,26,10,28,14,20,13,18,10, 1,10, 7,28,10, 4,17, 7,27, 8, 1,18,13,28,25, 3,22,14, 4,17,18,16,11,15,30,10,12, 1, 6,13,11,18,22, 1,17,15,16,17,22,26, 9, 6,15, 5, 5,23, 8,10, 9,23,11,10,11,21,25, 4,14,20, 4, 3, 5,-99,
-99,26,21,26,26,21,25,25,22,18,22, 2,23,21, 6,11,15,25, 5, 7,20,15,17,14,19,25,17,16,16, 4,18,20, 2,22, 2,11,15,26, 8,20,27,13, 5, 5, 5,10,27,20,19, 3,26,10, 1,26,23,19,22,23, 6,10,26, 8,13,11, 1,26,22,27,23,13,18,21, 9, 6, 9,14,16, 8,17,18,10,14,27,11,24, 5,13,17,27, 3,10, 8,10, 7,19,22, 4,24,21,-99,
-99,27,20,22,30,28,28,12,13,27,19, 1,16,12,27,26, 6,22,14,19,22,24, 5, 4, 3,14,10,21, 7,13,16,11,23,19,17,26,19,28,21, 3,30,11,16,25, 6,14, 6,12,19,19,30,12,14,18,27,16, 3,20,21,21,17,20,16,11,11, 4,20, 1,15,12,15,24, 6, 2, 4,12,27, 9,23,17,11,20,13,24, 9,23,23,23,15,27,15, 3,19,14,25,13,17,17,13,-99,
-99, 3,12,11,26,18,13, 1,13,23,21, 7,12, 3,10, 8,10,30, 2,17,12,28,15,10,14,17,24,11, 1,24,11,25,11,22, 8,20,23,20,21, 7,14,25,25, 9,28, 6,28,21,23, 2, 9,18,13, 8,12,27,24,19, 9, 9,14,19, 5, 8,24,12,28,19,15, 4,25,13,28,22, 5,11,11, 5,16, 6,18,24, 7, 2,15,18,28,23,20, 8, 3,18,10, 7,25,18, 3,24, 8,-99,
-99,17,27,16,13,11,21,18,21, 4, 6, 8, 9,23,16,27,24, 2, 1, 8, 8,20,15,10, 9, 9, 1,18,26, 3,13,30, 3,24, 4,28, 6,25,17,10,28,22, 2,20,28, 1,18,30,14,18, 2,22,22, 1, 3,14,21, 3,30, 2,17,28,18,20,23,21, 3,12, 1,19,21,28,24, 6,19,23, 6,21, 1,20,22,15,13,27,27,27,13, 3, 2,15, 4, 2,26,21, 5,20,13, 7,15,-99,
-99,26, 9,20,25, 4,25,28,10, 3,20,23, 6,25,21,18,24, 3,16, 8, 5, 1, 6, 8, 3, 4,28,19, 7,24,26,22,21, 6,13, 2,22,21, 1, 3, 7, 4, 9,12,28, 1,13,23,15, 1,14,19,13,20,10,27, 7, 9,18,13,17,15,30,21, 4,14, 6,25, 7,18,12,13,21,20, 9, 5, 5,21,27,19, 5,13,22,18,16, 3,28,22,24,17,18,24,15,20,16,19, 5, 6,15,-99,
-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
   ,  ,  ,  ,  ,16,  ,  ,  ,  ,16,  ,  ,  ,  , 8,  ,  ,  ,  ,16,  ,  ,  ,  ,16,  ,  ,  ,  , 8,  ,  ,  ,  ,64,  ,  ,  ,  ,64,  ,  ,  ,  , 8,  ,  ,  ,  ,64,  ,  ,  ,  ,64,  ,  ,  ,  ,64,  ,  ,  ,  ,16,  ,  ,  ,  , 8,  ,  ,  ,  , 8,  ,  ,  ,  ,16,  ,  ,  ,  , 8,  ,  ,  ,  ,64,  ,  ,  ,  , 8,  ,  ,  ,  ,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
   ,  ,  ,  ,  ,64,  ,  ,  ,  , 2,  ,  ,  ,  , 2,  ,  ,  ,  ,64,  ,  ,  ,  , 2,  ,  ,  ,  ,16,  ,  ,  ,  ,16,  ,  ,  ,  ,64,  ,  ,  ,  , 8,  ,  ,  ,  ,16,  ,  ,  ,  ,64,  ,  ,  ,  , 8,  ,  ,  ,  , 8,  ,  ,  ,  , 2,  ,  ,  ,  ,64,  ,  ,  ,  ,64,  ,  ,  ,  ,16,  ,  ,  ,  , 1,  ,  ,  ,  , 8,  ,  ,  ,  ,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
   ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
